,fishing_values_vec,r_value_vec,omega_value_vec,dispersal_value_vec,disturbance_prob_vec,disturbance_size_vec,disturbance_magnitude_vec,objective_vec,optimal_spacing,mean_objective_value
19.88,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7883.27916533278
19.89,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7331.53994736304
19.90,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7569.64781361742
19.91,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7422.39919382901
19.92,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7702.03817654872
19.93,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7590.47495949877
19.94,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7857.53210231055
19.95,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7247.7780163655
19.96,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7183.46834553897
19.97,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7523.50349079544
19.98,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7286.4521599595
19.99,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7406.43649500669
20,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6842.28916538097
20.1,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6298.8497336033
20.2,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6684.14488462117
20.3,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6480.95377045912
20.4,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6701.6831656022
20.5,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6426.21949528542
20.6,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6756.26055307761
20.7,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6486.29557066334
20.8,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6680.08359686768
20.9,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6309.47680719034
20.10,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6906.18892417356
20.11,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6724.19826008662
20.12,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6638.99856527128
20.13,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6355.64443286622
20.14,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6836.30303538708
20.15,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6452.77953291005
20.16,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6399.62952340749
20.17,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6857.27929126129
20.18,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6495.07590678975
20.19,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6514.32536156489
20.20,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6409.33004016887
20.21,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6845.51338189715
20.22,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6470.20591991301
20.23,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6336.39112913883
20.24,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6435.39644470938
20.25,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6841.13673304341
20.26,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6657.04559343285
20.27,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6699.20653151116
20.28,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6730.90676651837
20.29,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6580.31471906756
20.30,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6268.36712053812
20.31,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6865.50772177117
20.32,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6308.74416319523
20.33,1,3,1.2,0.7,0.015,2,0.9,fishing,1,7060.95334846331
20.34,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6302.31504189996
20.35,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6552.30864018056
20.36,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6661.04056670664
20.37,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6567.84886141523
20.38,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6468.80499849577
20.39,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6998.00926742747
20.40,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6460.38035591049
20.41,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6322.17520389364
20.42,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6274.97480943188
20.43,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6675.39726525042
20.44,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6703.85741098847
20.45,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6534.69375448086
20.46,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6443.0866493321
20.47,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6518.0658549828
20.48,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6762.12606607443
20.49,1,3,1.2,0.7,0.015,2,0.9,fishing,1,7175.81173543703
20.50,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6475.6679117799
20.51,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6207.41172177933
20.52,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6792.65318869463
20.53,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6452.81105427819
20.54,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6260.08595879278
20.55,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6704.83391320086
20.56,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6561.82218437505
20.57,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6661.82947477347
20.58,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6704.55944622633
20.59,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6802.87045953338
20.60,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6861.94922604776
20.61,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6485.70421040539
20.62,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6659.46982377333
20.63,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6597.73794477336
20.64,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6753.77490010779
20.65,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6571.29840660076
20.66,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6618.08772730708
20.67,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6671.3070990899
20.68,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6592.45905134085
20.69,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6452.56964249643
20.70,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6463.49576174459
20.71,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6792.09196664079
20.72,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6670.1713498238
20.73,1,3,1.2,0.7,0.015,2,0.9,fishing,1,7117.69063536186
20.74,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6529.07200834409
20.75,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6686.97961489144
20.76,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6108.23843552683
20.77,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6511.35945166373
20.78,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6616.72873548201
20.79,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6469.87168542744
20.80,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6241.52610090426
20.81,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6519.93568718201
20.82,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6865.8879052355
20.83,1,3,1.2,0.7,0.015,2,0.9,fishing,1,7268.66266429987
20.84,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6711.51090896459
20.85,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6379.84924863901
20.86,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6310.65514889641
20.87,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6098.09082870538
20.88,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6693.45312507682
20.89,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6539.88938334681
20.90,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6402.72773167775
20.91,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6744.24001336837
20.92,1,3,1.2,0.7,0.015,2,0.9,fishing,1,7173.54955947121
20.93,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6172.78563132256
20.94,1,3,1.2,0.7,0.015,2,0.9,fishing,0.5,6164.31965352369
20.95,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6974.27013154301
20.96,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6293.14024554551
20.97,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6593.62509534469
20.98,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6690.51776552235
20.99,1,3,1.2,0.7,0.015,2,0.9,fishing,1,6727.61951129278
21,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5571.53847372214
21.1,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5472.80597513439
21.2,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5413.64211692167
21.3,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5531.40393051096
21.4,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6083.62953192543
21.5,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6165.01609104259
21.6,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5472.87968010324
21.7,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5538.61754724049
21.8,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5498.69307629714
21.9,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5934.92687147452
21.10,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6001.15330272941
21.11,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5339.34305865849
21.12,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5215.97514881195
21.13,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5802.87470410847
21.14,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5664.04525262346
21.15,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5558.68091648055
21.16,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5866.92595278364
21.17,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5776.11686758785
21.18,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5481.84555545649
21.19,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5507.47606785065
21.20,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5769.61849103062
21.21,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5568.7305674989
21.22,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5658.3128667418
21.23,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5403.26812145917
21.24,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5645.8381375782
21.25,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5644.52728192729
21.26,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5405.26823056759
21.27,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5463.61008589282
21.28,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5619.11504587133
21.29,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5693.96322740588
21.30,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5755.69783671724
21.31,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5356.63593590635
21.32,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5750.07015403064
21.33,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5665.24437168446
21.34,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5856.67068570141
21.35,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5812.66721726114
21.36,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5519.50547165525
21.37,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5811.91627130374
21.38,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5499.8573659189
21.39,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5675.80463000467
21.40,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5353.72885813184
21.41,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5673.40311169164
21.42,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5735.61293426052
21.43,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5819.58009468515
21.44,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5182.3564034792
21.45,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5277.07392927329
21.46,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5359.56447166025
21.47,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5603.14649836083
21.48,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5526.09277234792
21.49,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5348.18585326938
21.50,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5521.19344207265
21.51,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6113.11767206862
21.52,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5456.87632274232
21.53,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5640.88566961992
21.54,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5728.1292176512
21.55,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5415.05032212174
21.56,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5802.54682181916
21.57,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6053.3900817576
21.58,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5612.95642694026
21.59,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5228.19265769944
21.60,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6041.60930714806
21.61,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5899.51343678874
21.62,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5547.20925567982
21.63,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5803.1602097425
21.64,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5685.67117063218
21.65,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5865.28344514949
21.66,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5719.21370901281
21.67,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5366.6042978269
21.68,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5171.77735820536
21.69,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5510.69458811907
21.70,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5703.72235808555
21.71,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5448.80271814733
21.72,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5507.76408212507
21.73,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5559.51045381539
21.74,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5344.42594501721
21.75,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5344.65582524889
21.76,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5385.9424456795
21.77,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5671.54052562677
21.78,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5886.33434316845
21.79,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5676.22695601903
21.80,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5645.46506318472
21.81,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5582.21046242629
21.82,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5647.71006521934
21.83,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5540.92722510496
21.84,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5704.60106168616
21.85,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5764.11550976171
21.86,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5604.95137652702
21.87,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5515.92822629888
21.88,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5932.4023081053
21.89,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5393.56062936364
21.90,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5300.89665157305
21.91,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5726.13790178237
21.92,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6097.0823743985
21.93,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5861.27528434718
21.94,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5564.73098660059
21.95,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,5852.38518034618
21.96,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5492.37598316766
21.97,1,3,1.2,0.7,0.0175,2,0.9,fishing,1,6445.60492536346
21.98,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5528.25794895157
21.99,1,3,1.2,0.7,0.0175,2,0.9,fishing,0.5,5878.9370890101
22,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4348.35886655426
22.1,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5147.64120746861
22.2,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4647.65479162615
22.3,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4537.40324957393
22.4,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4767.31468364101
22.5,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5322.16435394849
22.6,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5151.94207108356
22.7,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4985.90631732598
22.8,1,3,1.2,0.7,0.02,2,0.9,fishing,1,5123.8820879054
22.9,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4673.51550150875
22.10,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4917.43209648822
22.11,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4558.95321855859
22.12,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5046.36538920287
22.13,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4619.38020718155
22.14,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5045.16959380938
22.15,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4938.56667780716
22.16,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4549.56182754639
22.17,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4912.38115639197
22.18,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4945.08687326302
22.19,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5038.96068924083
22.20,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4881.52113557334
22.21,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4657.79976172752
22.22,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4575.42475697392
22.23,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4973.06658394954
22.24,1,3,1.2,0.7,0.02,2,0.9,fishing,1,5077.07168266592
22.25,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4867.96690130285
22.26,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5000.57035130882
22.27,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4955.2651493422
22.28,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5078.92304716616
22.29,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5153.66254480404
22.30,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4663.21181939036
22.31,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4408.01902591408
22.32,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4747.92755885691
22.33,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5354.99128207451
22.34,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4827.12055104537
22.35,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4837.43596160996
22.36,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4886.96790172138
22.37,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5322.15606001535
22.38,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4762.24555089247
22.39,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4820.35494805847
22.40,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4909.30455388504
22.41,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4890.33329323221
22.42,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4820.91199602635
22.43,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4977.24478034534
22.44,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5006.77391918508
22.45,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4674.2313808633
22.46,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4522.28416998436
22.47,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4996.64402418208
22.48,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4923.67138755257
22.49,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5015.1005269175
22.50,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4677.70281624522
22.51,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4935.83643844028
22.52,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4585.37559761556
22.53,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4908.0884307729
22.54,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5303.4991258405
22.55,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4593.39302920757
22.56,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4456.82684387339
22.57,1,3,1.2,0.7,0.02,2,0.9,fishing,1,4812.35994618692
22.58,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4427.14178921086
22.59,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5027.88699767658
22.60,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4801.03777507435
22.61,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4760.80865380206
22.62,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4944.31884672378
22.63,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4590.84683743113
22.64,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5060.86410173404
22.65,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4507.98722582364
22.66,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4817.70944427525
22.67,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5204.23294175303
22.68,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4919.0873624079
22.69,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4706.12564135325
22.70,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4722.29849666119
22.71,1,3,1.2,0.7,0.02,2,0.9,fishing,1,4861.79306695017
22.72,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5068.78043494001
22.73,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4240.64859238065
22.74,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5052.55041792302
22.75,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4663.69640689766
22.76,1,3,1.2,0.7,0.02,2,0.9,fishing,1,5172.66388440374
22.77,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4889.06381751477
22.78,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4831.28729927953
22.79,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4858.80520207542
22.80,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5083.71175116116
22.81,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4701.69055734269
22.82,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4810.18118440751
22.83,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4932.46441107297
22.84,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4880.79655961227
22.85,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5134.29004502554
22.86,1,3,1.2,0.7,0.02,2,0.9,fishing,1,4545.84637772825
22.87,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,5028.97852662445
22.88,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4991.59026056603
22.89,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4686.60045704639
22.90,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4971.34799854631
22.91,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4988.41978916922
22.92,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4678.33038133355
22.93,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4613.46248247199
22.94,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4957.8320035633
22.95,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4996.20351749427
22.96,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4828.53342763493
22.97,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4438.29591090933
22.98,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4684.92020093773
22.99,1,3,1.2,0.7,0.02,2,0.9,fishing,0.5,4838.02234977955
23,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4294.56257432322
23.1,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4136.13841762911
23.2,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4407.71777679679
23.3,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4516.51314962692
23.4,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,3981.28606797004
23.5,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4438.48128734251
23.6,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4288.06406175862
23.7,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4191.88719494437
23.8,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,3985.69070398495
23.9,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4067.79230747327
23.10,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,3715.80078712551
23.11,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4098.87268670427
23.12,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4588.7115813683
23.13,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4087.25270392564
23.14,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4075.74093984429
23.15,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4053.19287854512
23.16,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4154.70240393174
23.17,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4056.61032584141
23.18,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4037.30790456257
23.19,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4116.33750355477
23.20,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4148.77588366355
23.21,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,4253.03670609238
23.22,1,3,1.2,0.7,0.0225,2,0.9,fishing,0.5,3998.84056940191
